neo4j_cypher_p_100,neo4j_gremlin_p_100,titan_bdb_untyped_p_100,titan_bdb_typed_p_100,neo4j_cypher_p_1K,neo4j_gremlin_p_1K,titan_bdb_untyped_p_1K,titan_bdb_typed_p_1K,neo4j_cypher_p_10K,neo4j_gremlin_p_10K,titan_bdb_untyped_p_10K,titan_bdb_typed_p_10K
27174175,187411,705328,482499,34789815,433771,725453,1021828,28177380,484507,529923,480658
27172605,174549,764085,526018,26635887,382357,712238,1059705,33203570,419158,537885,519488
25800173,186488,844564,544983,43763938,453281,760676,1015349,33999814,452057,489613,497444
35915609,256881,750089,519125,26435903,420518,886563,867157,27592856,285960,428513,397875
148188,197711,680435,452611,34271443,951037,837752,939184,29969715,540370,918085,468757
47495800,234326,726722,526316,30634677,419774,876435,988962,26692529,329278,703013,453476
29318879,169843,630726,452465,27549449,540311,788493,1002313,27908048,470776,803929,507689
31669125,185531,614736,452057,25413252,515934,965311,909980,27228277,760651,852474,601010
144928,187112,621300,449849,31537732,326411,746983,693691,32043801,508611,793716,491645
35974375,302875,744751,601415,29283179,324346,882516,719189,36450511,324653,993041,517106
26887006,156195,748776,439291,25526854,249945,706799,530581,34270012,298592,941892,484538
29123790,169623,606197,448242,26106314,393297,809389,527338,28551751,384087,830952,440788
25869164,203613,14236962,479924,27178916,427458,734990,554326,28208421,452452,831729,476878
35288064,162973,594519,468915,34178130,294534,691545,518941,34496973,372370,470144,535848
25856772,185817,640185,569331,27857905,302371,717222,545486,27625259,301589,391296,402180
27012940,197141,693295,586727,30328513,335127,643010,527910,29545795,291881,438504,498368
27317376,196934,646069,614299,30507808,310167,752391,577715,41099454,283776,435754,500631
27776795,172153,508280,574369,34950359,519155,729373,575827,28657528,373550,402033,459826
25479878,168206,580829,788313,27459774,466508,668300,475781,28303419,310102,474069,491367
31132303,173592,483458,813985,25046499,279136,527002,489463,32511370,359322,411345,429486
31256768,280175,727091,989289,32646174,321724,767722,643972,30298731,369996,461992,536898
26733957,189904,705383,958487,30748105,298437,11728405,514106,26722767,291007,517539,457285
26615724,232774,696318,948621,26303768,388130,722322,502974,29668180,278743,704537,535852
31533234,191090,679786,1031333,31488014,340431,743514,512858,38068330,271874,448052,469444
26316728,169279,604250,853966,25394290,307717,746076,495073,29100672,294232,707457,492165
25279077,223399,549172,751103,26178386,274310,690013,404954,28264360,361258,740759,490301
26253397,174028,551759,760847,24588458,269133,558323,471953,29440408,412188,762322,454317
32833650,208758,677126,1020625,32888651,400383,674689,562497,30449485,262264,684477,465069
25266782,286508,626392,1102896,25631539,297587,652503,567420,33459231,241560,584306,431558
34145047,179838,506062,811966,32257763,276419,487389,461635,28035852,411212,646219,441763
143393,182282,519340,920116,31969757,276185,503504,557537,35269367,408112,747143,449121
25685108,206021,567760,844990,25781741,439016,639342,552345,29167927,502472,781687,455787
26105602,294551,627475,890049,26457719,301577,573578,491657,29487811,481598,824551,508623
143501,190265,640938,728199,43471839,421243,652903,610670,27611011,428331,730009,478954
25250093,200661,661775,1227669,37814703,279907,606242,461924,27759842,311517,772977,501150
28797092,184911,571916,875071,31619169,234646,609862,437292,38128928,385487,786050,512389
28089135,182209,545873,786595,29524442,249363,566982,489634,27936743,372115,710366,477476
25639352,270986,642934,1017057,36171633,377374,740233,577797,49351509,354610,780809,531728
26540887,186978,18950833,889154,25361596,223162,469733,396271,32598238,410939,778571,534583
29296869,173231,636891,663074,26615134,293090,666642,557205,34309111,343706,766404,596584
26694863,178728,667133,954804,34371214,391613,542477,518031,26783275,606941,692465,662506
26018009,180702,656930,857594,26144643,404971,564949,622814,28711267,362444,728436,480914
31613376,185808,685229,765592,36160196,283239,541224,521830,27853528,347379,700580,505844
136049,183351,521027,725663,25733421,398085,647328,548246,27160945,393006,736868,470429
30060719,193234,700035,819134,31983851,305396,569330,528364,37829480,325841,765709,552533
26468467,161409,685053,755629,30178072,226362,473000,480647,31953747,232499,604219,444062
27474264,187694,626250,781803,26272743,218954,513070,567895,28776487,243921,631789,434900
26029576,159790,621176,796778,34004019,284378,523110,786157,27322933,295093,716151,563815
26744020,213900,639739,766339,26623774,414968,575038,714079,28438977,433759,647704,506765
25441749,207093,789718,862351,25110326,296911,629504,667608,27055148,399064,652426,502232
139182,171583,639402,728892,26922244,248767,493893,498204,27577888,402075,652029,479643
31135322,184999,665727,720117,146513,261126,504417,521171,35472610,446660,704985,478514
29169611,196513,707153,873223,30864676,300993,574328,546550,36270864,402932,745085,530314
25500388,189092,1137517,885272,26560386,244875,375736,546020,28181506,298650,855066,500024
26726262,173921,705668,772138,26474529,418482,387073,554165,29542288,464786,603112,480289
26600350,203031,757126,915949,30895640,305307,419313,590441,29353415,384068,547322,436536
27082537,178911,618646,792006,25872291,332418,363029,526161,27600582,371534,563719,449948
26474943,268259,712639,858212,29609575,356434,415657,672889,30802956,320487,686681,494413
26748631,257128,11055897,901531,30319459,288357,564638,652989,33313576,237646,535070,432438
29965915,177366,628217,753214,26062872,295367,545676,479034,26811621,535045,584663,459299
25978961,190739,625095,716064,26508134,525307,640681,761525,30547416,449566,605555,484200
26874442,332031,732595,842775,35018807,339923,527779,547632,26765525,587890,593222,522514
26325296,195835,650369,740581,29883871,492400,621559,620985,28803703,545182,548609,502135
33743821,204954,1149501,895303,25860577,404260,777560,620545,27486081,447058,636751,586863
25163386,187642,698258,793088,27686572,274768,560658,459662,27842076,281506,547364,530459
26235640,317455,670098,781354,38353200,392873,611282,529164,32762099,371923,515718,481107
29917916,189407,604541,740567,25522275,295104,594385,490543,27232682,459001,551833,565889
30233120,167827,656182,750919,28977543,280903,630960,556529,27425143,335746,537402,462113
25519842,197175,686721,927410,27236116,296651,601124,571573,28025679,373507,522054,479559
29489321,167901,555491,742296,36004929,370574,711433,561529,29008546,296524,546789,456381
153974,170435,970745,697431,28333416,421762,627322,501714,28515154,393975,522457,417191
26280834,168988,639344,738466,26802250,327465,685875,544478,27963156,298078,470206,395321
28401996,248212,602031,782131,37090927,422552,600047,535957,36294430,347165,481481,401333
26409345,192767,663493,757265,32427136,276811,693253,603346,26816347,272920,508291,419318
38883429,183258,597754,693466,26702599,277821,685570,630636,28871822,298112,453219,407273
28375352,169385,506080,657253,26717377,363937,632975,562043,29601782,424441,522602,434913
26404035,185244,521901,702260,28787922,451472,653803,534985,28536683,352783,533041,438358
28604799,178195,520896,651095,27364470,272448,490614,506527,26514678,284724,562678,436816
32193188,170066,516493,665520,26637799,411440,496758,530407,37573620,359119,531755,390027
25518620,206254,1774455,840104,32179257,323360,591182,617543,33762036,271655,412784,452835
145722,179251,537833,666684,26023429,446940,506334,604876,27963674,381700,423163,438795
32419123,166181,550597,797615,31606537,341798,544405,559263,30097239,236198,342886,365032
29195656,168251,491737,655550,26261111,250959,603735,791957,27626857,322170,373213,406384
28115469,5169125,476666,633127,27028529,193023,664412,805627,27210337,318285,441405,460642
25552573,189813,451526,649788,35835002,299758,459493,933919,29061984,473198,419683,406903
152160,214522,496437,622403,28931467,273558,425660,862806,33080018,460771,422974,410055
26392514,204854,531607,623248,134363,179471,345529,759429,32264984,395466,384265,413081
26409201,189852,531185,644002,48270532,215354,366201,804733,44640903,323697,376227,470398
31754080,172491,568233,747893,30118234,258589,409699,930984,30459898,200756,376456,474667
146333,259181,473948,669943,26656756,208274,367833,868396,27428832,168553,308757,385448
26230263,262220,518604,676901,28522127,181500,355569,718845,30062030,292517,549167,465769
28330105,218663,668500,821175,28295909,252841,463166,860857,26720298,216611,478113,651517
26349772,172692,535652,657816,26800912,464349,734171,873595,27815586,257884,542608,610831
39601904,185049,553519,663128,28967315,283478,417844,778960,35491904,355645,460521,655946
25312711,188146,574071,679560,30841213,229260,379050,869158,26596231,227809,363972,673688
26657171,184581,544260,647036,26648917,184722,340313,739615,28282908,249594,475563,701085
26108945,193292,616336,722503,27206719,168511,373330,732369,29296027,193907,491747,785568
26646581,176852,519387,624244,155286,175868,321670,704439,35320938,235353,547499,541125
31058020,192679,563705,595114,27206831,266117,563465,832580,27482223,247275,440225,471097
32742002,210603,699710,830163,26380924,195834,490729,896861,30474087,192550,677618,603376
29617387,192465,668699,705858,26401147,182301,417603,915752,38477656,162080,10784777,436459
24242739,172021,534345,629825,27630973,421792,394056,890438,26644319,238343,541114,638289
25450973,189300,514732,652483,30821826,250862,362673,870005,29689606,271166,395712,592267
26151437,185905,529108,624412,26014389,241100,363285,880242,26636976,224740,377042,483412
26121359,192087,647676,726347,28529181,197173,398293,929768,28722662,164899,358098,715791
33570130,263189,637332,898213,26239575,175088,329352,836439,28137451,144779,312038,410011
24990687,187352,598145,848999,28699876,157761,309117,756534,39470346,181746,369907,528469
26266503,186597,475111,633085,25771976,234306,327680,737010,34629736,247127,358383,401730
25984305,190887,595495,868705,30313888,164028,319653,679310,30287001,228372,399912,450798
28237341,168109,479426,651635,32100677,234417,322419,13049096,28624146,383076,371630,442141
26589039,190497,555921,694121,27448414,163206,335071,866688,31265008,157833,311354,344283
144858,210371,458935,587039,29566131,164408,312574,798543,30494771,247472,370718,390497
36189263,208339,673455,905596,26470926,204420,418081,950409,26714637,163285,372482,411535
142506,163165,497159,647521,27994952,224964,352329,805771,32757125,143684,315928,340669
32908640,174907,522494,662290,26104251,224269,393879,796065,33409027,228689,358829,391759
147311,190841,511249,705336,28079221,228262,336540,842962,26808171,281425,366176,415503
24494076,180198,483354,649674,133734,180443,306922,731309,30127837,185654,332164,402698
26515689,229275,590055,949214,33482894,187336,284193,777361,26808575,201447,508356,465055
25760258,146136,470874,639498,26543768,183409,356169,949051,28746784,179396,381517,411336
26934607,212144,618735,848646,26926418,221444,367849,921486,31373665,253379,394302,430814
24605636,326445,611759,670706,26311776,259299,327051,951564,27389666,509527,357943,452225
25103962,185713,688572,701167,27321282,200280,378283,898039,33693579,290094,378241,460930
27975834,201402,559890,724252,25710636,175524,326752,691385,26437392,283783,393454,377417
26746184,349346,718482,1390858,26123921,228601,360779,726176,30144000,226721,348706,371442
26512787,200197,596313,707570,29812878,167488,300790,611233,26792758,168991,343259,340241
25758942,212774,688153,902488,26265018,198181,298414,626055,30472091,195642,686929,431531
25746039,168562,585160,758682,26782894,181850,367916,812137,34754441,218579,435385,346635
26805775,179927,690782,827569,35378717,179417,286770,626283,28950140,176952,367222,375479
197045,165244,515481,674695,26394641,267644,350077,771000,35074140,316907,377916,383100
29880172,177494,474932,658813,25300657,261752,358884,806830,29211349,286594,376325,372489
34230374,197318,624786,813140,26877339,196395,437471,928214,26896486,168058,420640,333241
25217070,169198,556636,673933,38873521,226315,351871,766898,28584042,242536,352796,352019
26311223,163921,654515,711957,25961179,223599,493752,788344,28485842,192710,463784,407197
152803,256825,559208,619949,142520,164420,316361,658368,28195429,243135,361709,381688
27252895,263544,663855,831398,26379329,194795,402190,959362,29164099,192505,395120,400178
27773647,248536,702385,795590,25848835,152764,317909,806237,33288080,218539,374468,390761
34642620,268201,718778,853856,26846530,175030,346891,817867,26612241,173835,343035,348242
143169,169952,580927,696154,25935303,298344,344452,935522,30818167,253321,353394,339801
25894888,236573,553367,733119,27218589,194372,323041,854420,30990218,279199,412867,363434
28785831,225801,578707,659881,34665832,179108,327130,893019,31129408,257971,612402,358303
25322341,199345,657945,811493,27815100,210258,332342,881739,29924252,193004,526519,402288
145298,277038,491478,586007,46598596,240991,351237,831942,27679437,255246,422390,344119
25704086,245576,466600,592104,26473456,245990,361353,785605,41934438,245907,394190,376408
28382734,232964,500170,554332,44853489,4239938,337439,676746,27536073,186036,367802,363679
26230273,266313,502118,567325,28566681,328479,379335,784978,27576278,179991,382296,382084
26572067,443342,1592317,694859,26736008,187673,350434,714389,33800141,186700,417031,333913
28623621,259463,781258,726145,31671010,161239,313895,701492,35808227,185523,383274,385640
26335988,256518,779079,749037,26411630,160800,299234,816299,26523485,174002,360100,353282
27032291,238213,689167,535189,29920165,192819,356238,1025371,28758928,179735,377084,380366
145018,224696,569154,492322,25431047,286478,325919,905925,35366275,294500,343714,365377
27083440,246657,652079,506987,133942,185848,306747,755341,27650461,227315,353152,351560
147220,266906,560231,534038,30049489,262598,333858,845086,28253758,244870,365404,355334
28079237,333791,691643,692053,26915611,181437,314663,805185,27006050,224208,361496,369331
200538,276970,552106,487169,34286760,249067,320929,749219,28420260,420443,329536,347332
26055529,307474,660408,471894,31771749,340781,375316,912469,30025470,296472,334306,357381
26358406,220672,505957,293722,26844644,276252,339449,762002,30564245,253761,292130,317279
144498,255580,542026,338234,26629763,746253,414449,910827,37714592,369220,364501,350622
35380451,306117,769441,429900,26423247,328879,432028,889241,28976414,294272,366209,398610
32068779,378313,707463,366297,27652380,293073,407114,865103,28450769,198801,375052,388396
38147396,315330,709989,399263,26290125,310232,393549,949885,32364694,198977,355953,382317
26214232,199222,551546,350680,26698158,450398,358487,859859,33787301,243943,315700,437778
26842878,192558,820369,409411,31728779,299596,410965,896331,27329695,190902,365509,401777
142967,171203,595806,349737,33597781,257179,314244,644741,39948104,168652,284244,335452
36853957,222106,698566,360990,26367911,288132,331238,688280,36215630,244720,367165,391479
27334469,203509,814481,448162,26764698,345757,347884,744986,27600766,161667,313496,362083
29611813,178001,858793,396285,27504505,338258,384647,786250,29098298,177500,350348,399742
25806521,207047,523532,424067,27997257,392696,643380,798802,27641728,176884,348780,403245
30462488,166039,414296,410940,26515086,281423,341546,718555,28493172,149827,288094,332923
26289684,157120,506138,465356,31578083,399139,430994,743424,27119009,252273,313075,362537
27068011,166794,329964,572815,26528526,240718,586005,793089,30033096,248317,329746,374849
25967608,175621,324831,602426,27146381,312171,553161,801382,40943267,283012,332122,393131
26539633,167209,375928,646058,25777306,242020,526299,780222,25961088,258420,331455,383201
30266266,186730,431934,685818,36249591,208592,310515,656035,28716605,200474,366917,418795
25916989,155900,357698,541053,27012315,283998,343464,812212,28284921,212029,354267,365387
162864,200011,2853388,538718,35661018,295006,369082,840969,33419262,281069,379932,382434
26935320,182143,500041,637475,151698,196149,315792,699129,29347908,247435,373230,389079
25826549,208719,556491,743630,34287057,173021,328047,668996,34274136,190202,401135,422763
26647758,179805,411386,560429,25840344,170626,302542,594443,31836566,325928,352515,419307
29212629,159202,437316,561480,27953934,252617,416211,737859,33905895,202632,400868,443641
26350778,167932,433341,633072,26395728,242224,438432,673867,27526172,343399,356242,416428
32456560,159307,432079,536098,27507704,160454,313808,556303,30551052,201416,364075,439703
28740711,270559,860076,626203,25872962,281413,349341,626082,28537951,289646,323340,374250
26876976,278354,596000,611569,31642532,294973,361004,654196,28286615,358247,326267,397291
142582,279303,512811,573309,34284875,192468,317321,587240,39185467,404514,332728,391282
25149391,237620,534824,600645,25737277,190859,357960,647793,27949386,230595,362757,420735
142239,160382,455718,474549,27004431,179382,338321,580509,28173398,170763,285257,339503
33125858,171415,423481,487287,32192232,582951,366526,715838,30212867,237633,357076,380766
25326607,206118,443045,381314,26926661,308063,409985,706064,33620006,182501,369527,378298
26322390,180540,505153,537821,25420870,345781,305732,585112,28412562,169695,399639,406323
32383449,151987,406270,382684,26789471,196647,387639,702820,28951328,212590,383122,430043
175204,151532,477495,370599,31965143,283002,351964,718506,37917033,970457,320787,369225
198806,186376,519358,355007,25623676,187877,447951,647844,26911541,490746,334488,414883
26410954,168084,566027,415117,42048213,167988,482532,691765,28195304,388134,395905,507794
26395040,150548,439461,336376,26086855,287702,400545,678333,29044620,368193,340826,390463
29827298,174360,523045,426228,31158154,196542,411742,778942,28473602,285814,344171,417413
30580776,158194,484655,629267,29386611,155313,327292,604002,27958227,250095,319410,398000
27264201,211488,472154,854639,26776336,200243,366732,696019,35846187,187678,343450,435031
26018473,148450,433387,663579,49393139,184823,374386,740458,36410609,143656,260911,336655
30483233,167340,427639,651918,26854197,291840,345604,733549,29269647,308386,319422,408850
25572409,170070,529640,652456,27846450,222013,343200,715382,30949156,224861,356387,397487
28621354,160225,442299,580897,25818857,409841,356468,801828,29847057,241913,324602,401571
221566,179020,492878,642816,27258022,276266,329737,710396,28972606,242014,324856,401017
25914841,199455,598381,758633,25802977,360471,383068,836437,33450680,189863,366325,453293
27196311,171903,417747,602164,26457782,372238,345175,803304,27856001,250696,311509,396761
25482637,154892,366805,595720,39904688,164801,319825,819551,33931106,193533,361858,448556
27089395,165297,451767,724699,29574364,219600,366534,890593,28191433,228513,349313,422049
165222,234007,351878,584582,36405597,240349,328283,838451,29606168,229195,315138,380646
30569336,222533,356858,623565,25677231,293452,343210,800810,28573013,253033,337475,409947
150258,176342,375857,636014,149920,174351,310538,714235,28006290,310828,329525,407525
26641310,169695,403483,613377,27589459,255695,347922,833661,27734302,299390,352350,438837
26884128,167514,424621,575930,25940175,298520,347043,886063,29138360,270864,344826,415063
25905832,169673,449997,565040,36085596,391211,355127,877883,34611751,280023,345032,418381
35700710,169720,448633,642587,147174,177066,309035,713098,30969307,220747,345674,402170
28149707,210109,518497,687197,31682938,189980,382375,877323,29358558,187667,361357,436012
28132310,173783,497120,757130,27957317,170713,334887,763886,27920115,169292,319886,390170
29333097,172995,430155,685258,26964726,177922,275302,655096,29221356,190654,360069,441236
152002,156978,342986,523176,27100862,226200,361865,886213,29888261,347932,341509,420278
31206489,148460,346059,515796,27527896,189304,379862,911736,30464587,277810,357541,425881
28536700,172185,418742,652339,27701022,204823,335549,733883,52485155,264232,343667,384377
135178,156927,383661,551041,32579288,159936,357231,706878,27109108,375517,343797,418177
135207,168393,411302,568147,30487573,280992,377052,840125,29225934,406251,347197,414864
25523967,194403,459944,7974545,29344804,151550,305015,690324,29655453,253827,342165,381475
30398907,211935,428966,577267,26780336,210762,333672,749191,29179036,438040,334883,419356
25756786,168354,388403,499906,25873650,171588,323544,667757,29154247,346541,340502,381227
26929331,154694,414267,644720,33813788,151917,310048,732847,34495618,308942,384134,424459
33140522,220523,407075,705690,29449019,181407,371166,927656,35283234,298387,375422,440262
25476501,151796,366370,592987,26127859,139558,279103,729827,28821730,257952,337073,375349
26335052,320147,432376,707005,33122709,153347,277626,734824,38348433,270875,354321,594202
36039128,148542,321560,499591,26296264,148442,307392,744214,27808803,341358,359672,512479
26240965,164440,342731,529244,27164295,231192,331425,957440,27808051,386085,320453,403536
25110891,213450,451912,666021,28168266,152417,325859,775000,27224838,378633,325163,404012
27790731,162727,411434,497336,27375822,274035,330645,916461,31648237,495868,397508,389123
35216760,174763,449063,558420,25309011,389517,345422,857729,34917501,561005,524862,426440
457964,158414,385923,511849,25890463,374046,364652,753443,32946139,491553,470425,434141
29136844,158389,367163,529107,35207334,335066,348314,742755,31734063,287158,533299,429822
161797,181406,343434,590046,26141816,264110,362953,761541,43121448,466300,656836,433061
27319279,167588,428237,611900,26641227,191103,399277,788689,28804964,322249,630803,451024
25108409,139064,362861,528126,26139620,173718,508413,793863,29283069,254460,576682,415643
151117,158065,348160,590480,26272591,205269,435046,795977,33957112,437098,352428,424021
26581173,159633,351388,497422,26342226,298568,342509,864669,39546207,451858,350469,475677
25279305,168484,425166,589179,27627575,279320,384148,905506,28843771,371159,322062,378404
32041216,175015,392089,599125,30253211,179055,389096,913215,28945999,295972,340029,390039
28208735,162708,418288,613780,26054555,212129,314709,781486,34388894,344639,276163,314282
25460539,130365,280793,476912,27791887,396312,339255,832651,29090629,153539,271421,438587
26977642,163281,330572,596230,27193734,401377,254752,666025,28157880,178355,357229,696290
25741862,150607,267270,483570,27141801,362668,322396,676979,27601814,239332,329049,714284
26104363,253404,352934,602516,25691889,503511,495015,883199,37025654,192911,369435,892899
26166164,159259,252692,461617,26662377,382509,332227,795243,30999890,176612,331974,766375
26524640,148003,265598,456682,134835,361510,292870,635937,29857556,214677,329203,719504
32109911,210396,353509,650113,41994794,338909,286933,641726,30322353,188697,371837,681052
142670,147929,264283,535736,27422202,519367,330521,692438,28344258,222624,328652,634915
25666851,185395,328761,642348,32438074,489372,380535,709677,28187658,185829,383232,655828
29598811,149883,259640,536688,36986671,481186,323046,666683,30917798,266717,313285,600491
25066812,181913,353653,711787,27169321,159972,318024,668905,35727351,184794,354065,672210
28781785,148809,264055,567228,27218925,236420,354445,680305,28414064,223956,311936,728791
25381286,172929,351243,676732,27552048,159610,327345,723615,32074610,155177,273096,687515
32441603,149303,261203,473607,30906416,159897,297476,685490,27219948,217866,310492,660596
29298668,158888,271463,536392,26851089,296897,355015,795336,30231324,227621,315208,675872
142466,171382,272615,538796,30497642,171520,348222,633444,27578189,347150,323823,755453
33301517,238557,372463,622471,25724106,208096,338040,673783,27920065,294650,352311,14916277
35758697,159560,270951,457979,27345509,222978,357356,741488,37362267,311480,357797,512388
26001318,171228,282897,502785,25431745,439635,374106,840909,29306683,301141,352764,417443
150670,169450,270591,350735,27685183,249667,476302,736384,28311437,177228,287967,344502
140069,169633,275423,330576,30563685,273724,414738,787046,36961752,244070,316417,415352
137609,169607,273945,393266,26621588,187769,343605,707837,28428258,231862,324957,388263
26309583,151727,292301,580639,26729415,195986,708951,850007,28768372,207077,355707,422002
25950748,142128,272097,559643,26114756,176817,403887,819981,29336451,146991,306003,344408
149227,148885,269628,492485,28236662,233738,333426,756252,38881021,215729,487666,426785
26691926,173138,360459,584241,25791158,200468,384778,820788,26314390,179009,397604,563734
32303764,183675,331323,562562,27018561,208224,421885,811591,27877256,140687,266103,419746
32226620,163123,328961,398912,32255742,191435,344312,674836,29060596,163749,257744,322008
26607619,218024,326486,414953,26283114,265554,362152,810952,29100421,280756,312436,373983
39172741,140626,256684,341912,26464082,289931,357723,832302,28613986,279425,366818,422826
26948536,157508,299017,417269,25265014,282667,341663,769612,28644959,251523,359687,424243
24930787,156798,681122,509706,28888534,195154,273542,769901,35166836,225623,364825,403611
26187955,163507,315147,576797,26541477,224571,285119,765124,28869955,149612,333996,375571
30578062,136490,280156,538886,27018716,184031,354312,724151,29016990,146395,357333,378921
24728161,157849,308050,596665,32414083,166072,331975,917857,27912246,194504,313883,354674
26287021,164709,329644,717820,26221887,154530,343774,813653,28171603,184252,333768,354472
25800405,137269,252729,554189,26233409,184530,343386,790707,28064404,147597,319324,352077
27115776,220597,269103,683338,32023496,364689,400104,825024,28611847,5220272,337250,386200
36126935,172331,352950,521712,26284629,197411,382175,1085508,38324272,221058,376839,449623
33736130,162731,326006,409962,33775452,196016,359383,891471,28014538,151597,309497,404884
29187682,163631,328355,400528,25730836,227624,457923,816286,28670909,220877,365824,419473
27136685,130848,248720,316330,32493323,203848,385649,667174,28166378,172756,314395,390498
28935075,152110,264498,378272,26170421,182119,485319,647199,32864938,222142,316255,434107
207763,158985,270784,472465,27750983,330306,8259463,631485,28290672,267559,321560,393403
26958170,218348,282135,351103,25131421,340680,446454,924778,37144691,155178,266056,339215
26413676,183962,244998,300228,26439383,392186,366716,864448,36387990,181068,332757,402021
29830039,161081,307800,416963,25604139,270962,380109,725745,27458516,168343,307042,369595
27502726,147790,264667,361271,31150535,240503,286230,799953,30354278,221184,344313,361189
28304301,157982,270977,329985,30916438,391240,457651,801902,28122499,181141,285112,327628
28406440,166502,273351,340682,25471118,266955,299003,604868,35532726,241187,310886,407225
161548,170128,269800,376990,27324519,368502,329779,695210,28442338,224293,313580,399126
128338,168026,269756,357018,30891082,393270,350066,963458,28420973,250416,318165,374843
25674092,183518,369921,516081,26094154,284907,379539,942535,36527109,155391,270055,319946
26183689,146315,273005,345170,35459541,262194,341117,892627,27738830,150954,302510,491003
146244,178065,265392,305701,26086419,449613,318697,806217,28357825,332203,319738,640276
25451912,167465,271637,313401,37393206,375320,333880,860603,27103678,232973,358628,601211
147190,194189,271640,323032,26973127,414417,319300,765788,29052509,310147,396536,736857
25250785,185170,369212,473659,27047982,315264,350567,640329,27258733,187127,374640,726683
26487187,165869,419167,429105,25419377,243203,284064,515740,29446131,146840,312660,682656
30182690,173821,340383,381454,40745489,295109,343848,636353,35528025,139607,274465,509038
25245186,242855,331588,409531,28902363,287237,339305,656915,27447982,250739,356595,611541
32918013,160443,322376,326056,26632657,454117,309842,592958,28680898,330471,326057,648593
24718305,168065,324141,311096,31808668,332262,287254,544115,27472448,444874,336159,681816
26002394,176638,337811,376161,31460017,373087,353599,629941,28716470,194486,350819,753049
26631162,173199,351207,397058,26729953,240094,295285,526223,28672604,221402,315818,493503
27438210,204902,289491,389419,26137612,229655,285217,534890,27961938,167749,314710,427478
150088,158601,271103,494470,26972677,235523,338286,586773,34263411,307985,330001,425420
