neo4j_cypher_p_100,neo4j_gremlin_p_100,titan_bdb_untyped_p_100,titan_bdb_typed_p_100,neo4j_cypher_p_1k,neo4j_gremlin_p_1k,titan_bdb_untyped_p_1k,titan_bdb_typed_p_1k,neo4j_cypher_p_10k,neo4j_gremlin_p_10k,titan_bdb_untyped_p_10k,titan_bdb_typed_p_10k
36434634,1542404,3216066,2099946,42812245,4397682,5252092,5021009,53205817,13996947,13040447,12456038
63281900,5253667,12041428,9068819,34614207,2347852,2682939,2571252,66701724,24243167,15231641,14512747
46000297,3497616,5373226,3653649,42032088,11919041,4695349,4602031,56972544,14716809,9153346,9076856
36558919,1940640,3934868,2599000,44876392,6043280,6149281,5663825,32932116,4570689,4536475,4237219
60432567,3389030,8768236,6139372,29816116,2897302,2681025,2668975,35907805,4736657,3845257,3605833
41142782,6111117,10760007,7135981,42022109,9811440,7011054,6579827,33451206,7991878,5179510,5028318
34779991,3156063,5243142,3319328,45494209,6365014,5408695,5038375,57528725,9427458,10939690,13090731
20717301,5636655,9294914,6138226,63040840,11629308,14706953,14429934,130527874,21274674,51441707,53347575
42501784,5174888,3407218,3680439,42117511,6452634,4763748,4605874,25604068,2401273,2930409,2707142
54106272,6968712,15546892,7265153,36625512,5022002,4305891,4012701,36743486,4576799,6264975,6069406
42437764,2297290,4582826,3617152,32668406,3412690,2485569,2354508,48018320,10819233,17266017,31307026
2736625,1175553,2456737,2067245,35836113,3362982,3515167,3355413,41056911,9310080,8173044,7116527
97145379,14225424,14688998,23445084,25164627,1528016,2027618,1964207,35706504,3525434,3306538,3716265
42618903,3341707,5090775,5406764,37069027,1733180,2107232,1990868,39897141,9598097,21179323,8761507
38147090,2142830,2659697,2899306,48245541,5200867,8716942,8340349,40220455,4602932,6313692,7581845
36447423,2364879,4209759,4314352,28929784,1483056,1761372,1913366,26141895,2407074,3256694,4162217
52190880,4373220,6780946,7060366,37820929,2388102,3188381,3156984,115785018,59374926,37868749,36347961
32027255,2025290,3291583,3096912,31348162,2974503,5145936,4864759,34816178,4690033,4101621,6157368
7954181,2033289,3267670,3064252,77117288,15830218,14815908,14050425,23025773,2196425,1687247,2998031
1522600,1286976,1683944,1471082,30634492,4529702,3798714,3746972,37319047,5265344,6034781,7518239
36531020,2736152,4664056,4679503,39502101,5281147,7174547,6707634,47255681,5334012,12912897,9302359
39513201,3910385,5960717,5780217,66443389,9267898,19014466,15319246,37966612,2896434,2715188,4170863
36532814,2747346,3037600,4126291,37021848,5120929,8991892,9403991,88176493,20449215,31400217,31079008
11520322,3033429,5326713,8293723,30669842,1964468,2401771,3618197,38516065,5663908,9110749,8405306
12718707,2876538,5538490,5902386,51115895,18154648,8865326,13099220,39320447,4036091,6312014,5731375
41453600,2307096,4409702,4732523,38416777,3870627,6259302,8127124,24393335,2977362,2719215,2699072
36270792,2457978,4244370,4334232,58194057,7192185,21148982,13467037,32679345,2202738,2488008,2394499
48760018,2969685,5439718,5496913,35211492,4604645,6927871,9547695,48407900,17321470,9049138,8310449
44344642,2899451,7247930,5454765,40202006,4569860,6035429,7621896,28410558,2930309,3859359,3617851
3165108,1236466,1745002,1961235,35780763,3830274,5218189,7661141,31908107,4269143,3064959,2886373
37709515,1221783,1590452,1896006,61157878,10480204,7799136,10568679,25894271,2810863,1970115,1989501
30201023,1836747,3926288,2963510,40939489,2882362,3997907,3450063,27168471,2684278,1929626,2889819
9501471,1808688,4580691,3387320,31805934,3727899,4112161,4757462,26640476,2771163,3897770,3809723
8153529,1785525,3630856,3700089,42880095,4061782,5540141,4010313,35104617,2738181,4642682,4459087
11236910,4423095,4502314,7994857,46608323,6699294,6995261,6785325,28505262,2866488,2007316,2492593
29526389,8141817,8933848,12078857,52392629,6221909,7211599,5335159,23190932,2660225,1902930,1985870
13099830,3269855,4326171,3972297,41030309,8900814,9474753,21262665,66235391,13795448,27592857,24933289
7850940,2138430,3153788,3644778,36752388,3699805,4659880,2992753,39622956,7596652,9875118,8899877
1633707,1823253,1574802,1924421,28217817,2797259,3130957,1912521,21927470,3086038,3533883,3531781
9288061,2466138,5674236,4853058,26058411,3538252,2789184,4216216,42315389,17403266,18180772,16872599
1550616,1511453,2438277,1912681,30020724,4540607,3215805,4881053,24173220,3291479,3543729,3399587
48468175,4888798,9004170,7293804,39474113,3485101,2552041,3882183,43256577,5396214,8788638,10919595
35117014,4879815,6586217,6120644,28992648,3028346,2594832,3251552,22275826,2315977,2288637,2629843
27756416,1263624,1644364,2568740,29807989,3239594,3896940,3844972,33762441,2068479,1355666,1518934
30614735,2029968,3592689,4023076,40046587,9782352,9454528,13963627,33880867,2980637,2960193,3165796
37685973,4744076,6071547,6147666,33310176,4437882,6050471,5915549,33266481,11196644,9174306,9171187
30237620,1452132,1796297,2066556,30593982,4749585,8472593,7121178,55559710,19245269,33776061,50245276
26116607,1393360,2473644,2550560,6412885,3444391,5027582,4960920,24205366,3631030,4368071,5825050
5596031,2127847,4360093,4376221,72742025,20150120,24971836,24386639,28953296,2575462,2394119,3209869
25313313,1193811,1672146,1808891,32382792,3314511,7139034,6798889,29976911,5908527,2963416,3710169
39283744,6126718,8010660,7848025,27387779,4401088,7553274,7163929,28198939,6657004,10095292,11388335
33116292,2517540,5153823,5155057,30739074,3167762,5210015,4718082,30062110,2887827,3687416,2868851
36247740,2643074,5936976,5658674,26109230,1926619,2596536,2372980,21756278,1864873,3546877,4042611
31487272,2852586,8164822,7343124,28191582,2279777,4510095,3960487,30790451,2761007,25019352,4315744
31936889,1169249,2148699,2249100,26513465,1589345,3438818,2980601,30749065,5287042,6090072,8357397
5884237,2523749,5689560,5611436,25349429,2937862,7316475,6203542,24221991,3005633,3910621,4371695
9927454,3181236,5488659,5560837,27541465,1511792,2680548,2652963,49028039,13128900,15530002,13266948
13269787,4378476,5589529,5753341,24859172,2323439,3493491,5022813,49302604,11554583,31283423,29495409
6612465,2162420,3246296,3212575,37638302,5465718,10531117,11824687,39828656,8009729,11445148,11246909
38795279,3446843,5436974,4949326,29436062,5107045,6237987,5766139,39925082,4341762,4974253,6375169
30549499,6055916,6011027,5268226,42386318,2963866,3841858,3403511,27077957,5458683,4542758,4633022
40983380,3347208,4751481,4128137,31154973,2212116,2173781,1901658,47256430,4122735,9440975,7189466
3962200,2128947,3561306,3108849,27085999,2743517,3748936,3346505,67352439,11974742,15920506,21669096
7803642,3309979,4547962,4096355,38429241,1740704,2607971,3813691,36802001,4961125,3398920,3585660
27777867,2423771,2380361,1919906,46920380,4764194,5163288,7611290,49598170,7146695,9674929,8206911
31462111,1191068,1530192,1229041,39255607,3313410,5605191,8361279,33800606,7692858,3210761,2969623
37845461,1353684,1974071,1818254,26192484,1245652,1453348,2202312,34611641,4003870,3732101,3404801
26529471,2765729,1690090,2334452,25812925,4291044,4345755,4878760,20032104,2668099,3767726,2849423
31489315,2870299,9334614,6860136,30853501,1941113,3236265,3074041,39570342,7176687,8958709,5729203
49756409,7781342,12616322,9937455,20971280,1764795,3676842,5180514,31721379,2771128,5852225,4584086
32676276,4078164,6323566,4486684,29671695,3978977,7413531,12024082,51145931,5701256,32728417,26641018
11165257,6076031,10390401,7064091,29874376,3116707,5615848,6664924,33294638,2151259,3359314,2443326
32923085,2701064,5694709,4700171,22238313,2874740,5990098,4998356,25209006,1494166,4576721,4408906
3509466,2201914,2983199,2432290,4702098,2427667,5249887,5806130,29419252,7632828,10425778,9619499
1514267,1603478,2518707,1859590,31550866,5795811,9005965,9694207,23417693,1568457,5315257,4572343
43672431,4386127,7042598,8951395,22209522,3511978,6837628,7760652,19318082,1535807,5181649,5749065
4086424,3001293,5920181,7265166,29884801,2622339,5563849,6234734,27698702,1002430,2463216,1970208
33138908,3473163,6210025,6472812,5023696,3958960,6862604,7454455,34438346,2622480,16903413,30941955
3226524,2059767,3513986,4266548,20912042,2992224,4133971,4449611,20089395,2021739,7276988,6843582
1078087,1134370,1622995,1739032,12031321,3247309,4895962,5178640,25690036,1413061,4776221,3815797
1309833,1056809,2798714,1580990,24516690,2842511,2819058,2865679,19127737,1181330,3369189,2773416
1438698,1198176,1940622,2268460,32568098,5600593,9725887,10742652,28847678,2446651,5055975,22318904
28090958,3542565,5245515,6585991,26863769,5368721,9242208,11082442,29916253,6796508,4326685,4329225
30240167,3044417,4874363,6058566,30614424,4648531,7262006,8068258,18417280,2765811,3484240,3461943
33111085,2836317,14741224,5603828,38881684,7701334,9686332,10550175,31917111,1910561,1597638,1296932
24266469,1917265,2775684,3134274,21503831,1466733,1467735,1493092,33429669,2261662,2898639,1966301
643030,1066442,1392163,1530042,25503998,4091179,5433476,6114747,28002369,1423839,3802254,2863640
24814658,1535355,2406702,2097641,24860257,9578573,7443099,8545516,30012025,6833200,25360161,7405444
23587825,1662657,2341490,2590290,23502870,2203962,3716640,4373907,17264352,1176055,1434288,1015107
2502560,1577943,3152503,2537474,23005663,4088314,6323157,7245818,24181072,1329528,2657422,1733580
14314790,5406202,11772508,8481656,32523999,4583768,11411034,14133260,18238602,1034443,2341073,1634168
2894422,1842483,3150134,2179676,24770897,2354732,4502666,5429408,23129413,972343,2326468,1529317
24077467,1263803,2449921,1582530,20496007,2661246,3966419,4356003,18363832,1114100,2559832,1715742
25065849,1905733,5066198,3807759,1548883,2047878,3725748,4377487,31395376,2808997,20395668,24345240
33064626,1510928,2704770,1906945,24546383,2004515,3532106,4015574,44704135,9074184,7019018,8264726
26172016,7251277,15208896,11278763,44320984,10241755,39094880,23824887,17972810,1748848,2644690,2140379
5063041,2587997,4800907,3713457,37874911,4330299,11970101,13937729,28015817,4458283,9097307,7929328
3976948,2631335,3260602,2516601,42684296,2089179,4914098,5202485,17506057,1733166,2111317,1756452
54487920,4622105,8306639,9876783,37140150,2421909,7345724,7805346,26370097,3007611,3827316,3196627
36605457,1735911,1778260,2057214,44934061,4803144,10804804,12246579,24955734,4412202,5460905,4591659
2555826,1875404,3295723,3307129,27752846,2028651,6562513,7592530,19472297,3083862,5239574,4318539
38985791,1854984,1961681,1910882,28016677,1806801,6087452,6873032,24146076,2451736,3578565,3404053
7324193,4279102,4325690,3895292,27441181,2977598,5117558,6348979,28371772,13873566,12820755,10346499
1451943,1788245,2216284,8582589,20276028,1630292,3837250,4996829,23142149,1575215,2489623,2071153
42481302,4302876,6626511,5923366,24325024,2500216,5922238,33312870,22523924,1997931,2887548,3433465
5926193,3582582,6470466,5742942,17945954,1104903,1810132,2614697,18823608,2301144,4847405,5491425
3085808,2373987,3330470,2761372,26492956,1590761,3953900,5413820,24553480,2110804,3740546,3551909
6482617,3393587,6416614,6609700,24161352,2533582,7021469,9939315,19615612,2129366,5077841,5385897
37897083,2591702,5217424,3364074,3723730,3627367,10610855,15180277,25434987,1531435,1871242,1681942
5469022,3223416,6733139,6036070,20380460,2631868,5788476,8345040,25681756,1665324,2666241,2622638
3990197,2405607,4831860,4253050,25878265,2650448,6419523,9231888,17333431,1482857,1676576,1597521
1283642,1527004,2632971,1857345,1059479,1011698,2690024,3524322,29029508,4435747,7695869,7743134
5280013,3356570,7495924,6198400,24466651,1772017,8165207,11259765,18947744,3579196,2449283,2622620
4443651,2675281,6151861,4966634,29493956,1438620,4656518,5630494,28295921,3512336,1965498,2665519
35121517,1275309,2051124,1312151,24876794,1650765,4052354,4643843,24771780,5664200,1658010,1470092
636335,1019847,2024671,1127358,18940516,1708653,3364150,4170376,19699562,2124018,1903644,2037035
27052910,2017168,5259185,2900827,21969919,1311375,1492001,1519408,25631443,4167380,4459596,5662478
21638171,1370260,2068693,1693798,2327626,1991558,4746649,4863918,17613163,1625770,1250268,1847039
1874251,1431344,2345610,2069103,1662528,1668944,2817869,3319168,24871525,1893228,1463655,2834860
1241738,1271827,1837666,1395664,21912480,2540876,5193072,6411789,17691273,2004640,1556555,2908341
36770706,2272117,5051112,4601656,24129497,1625819,3868582,4639962,24869191,1179315,749515,788816
1466246,1625642,2666568,3470705,25907089,1433667,3198303,3992426,27172292,4174732,2669721,3184681
20378346,1406003,2810113,3689537,18658397,1305556,2309670,2307236,18195652,1759817,1878734,1845190
28252647,2334548,5254057,7414112,22869312,1269297,2022935,1985525,26030169,19692117,3854173,4858597
4014095,3159866,6205245,6214152,18586013,1278092,3591498,4168695,17545242,1816666,2256382,2325175
1457679,1961862,6978284,3567593,23433541,1178090,1785386,1931482,23365510,2198270,2053869,2589102
1816971,2234086,5496636,4768496,20090853,1176753,3241330,4109960,23043675,1508387,1233442,1615453
1918653,2380299,5895164,4929661,32288287,1130983,2291914,2267792,18710969,1869930,1431007,1697414
19174236,1805587,3451503,2622482,1190398,1056628,3064243,3965220,22542565,1778372,1325278,1502688
590964,1263144,1788488,1252016,21398028,891550,1709071,2026981,18471856,1628551,2233618,3327366
1863917,2181092,5422441,4878084,1766923,688136,2227009,2979495,22849982,1712532,2208257,2951447
20448965,1634017,2121311,1538004,20007305,1871949,4774916,6360839,31282036,3600573,6684382,13635890
2119704,2124844,5025035,4519225,24045926,1332349,3105302,4058564,17889991,1938034,1128883,12825358
755863,1314775,1922710,1438863,21370207,1429388,4378169,5519696,39080083,2732021,9611266,16773750
22113606,1792802,3034416,2413692,28678880,1508367,2326521,2502196,27376203,3336956,27538651,5797812
636178,1306393,1977085,1509415,23375742,896045,2895486,3700935,24816362,2114456,1710056,3005022
21189887,2493137,7041591,10137068,20645741,3191432,3547539,4304768,25189608,1676856,2650059,6891623
23047267,1783333,4373993,5300132,22932513,993761,2895114,3662095,16675527,1063697,704206,1139609
31701910,3600828,10839433,13247031,18263113,943515,2183273,3053238,28543990,1492211,1150353,2565043
2217669,2003909,4955542,5684831,24211173,911911,1757444,2615938,17548549,1811368,1188503,1940161
20417981,1715736,4417753,4868037,18556667,823088,1689095,2753636,26595260,5036383,2993604,6896844
1315529,1296452,4025594,2452500,568830,694527,1175358,2044446,17755526,1652650,1605612,3200321
3852276,2180290,5987617,8379102,24990244,1295330,4462194,9281678,35184459,7523332,3190860,5087081
21344650,1624924,4340135,7080764,23007776,1842753,1803173,2434931,28454159,3683742,6568767,15334332
22544756,1380354,3047641,3922343,18479842,1842222,2409519,4618795,16777896,1310483,1022276,1608005
3067441,1512449,3857480,5613770,814618,1010592,1629646,2808797,27943209,2720218,1365275,3503215
23499572,1924139,5063288,6897295,25852344,1409248,3335462,5654508,30375353,3849360,2015243,3848065
823783,1260274,2523055,3922850,19150643,871638,1313778,1448238,18732487,2108743,2020616,3414532
2449071,1695234,5249199,10173174,29098044,1624536,4280690,5195690,25220419,2999768,1860007,4219045
1529609,1533061,4046376,7145000,25244374,1778044,5313472,5905499,19545461,2935274,2167721,5518094
2687582,1583405,4761419,10444683,18241278,1291164,3158895,3480813,25518104,2001268,1616062,2930361
459784,1013460,1600265,2035515,29515544,1142256,2930332,3067746,19667710,3154386,2790025,6166127
2190368,1422150,4491744,9370137,17564071,725013,2041134,2003137,30367169,2721204,1075944,1296654
600941,1194820,1946682,2781170,26145267,925017,4073951,5072446,30376976,2407464,1852912,2937740
21365998,1034354,3183026,5577712,24846692,1867702,6339571,6148549,20090663,2857923,1761499,3661546
18558141,1006450,3704400,6412407,20171850,1246351,2234724,2172323,24910623,6039028,1542844,2985345
1616131,997897,4111576,8052709,22986827,1169103,2775348,2772553,22716998,1820395,1270598,2581052
1324649,796998,3817313,6627657,18356972,1068337,2615253,2491346,25912225,1969092,2090626,4544538
20602011,642411,1695111,2293107,22632087,1322973,3844226,3461054,23826486,1661604,1194284,2304983
525126,528546,1447676,1928320,18384959,1353333,3576973,3438827,19496041,3074078,1157607,3984407
2136417,767029,3455688,7300304,7025469,1513692,7493168,7215454,24191581,1386907,1107102,1771254
1092065,608662,4619042,4553620,21316579,1104319,2610109,2583355,18231208,2936472,1459621,3582705
812330,585614,1932722,2945594,23255174,1124238,2991293,2677212,25145443,2099842,1585359,2626945
430379,545424,1188669,2066902,19857982,1029126,3902093,3651885,27288665,4690041,3243644,4631937
19952030,576018,1968047,4070843,38965537,1181267,5382369,5139439,20382219,6289735,1689539,2358293
22613710,879830,4423625,10557516,26427691,992956,3309439,3075916,23258063,1142880,809295,1025432
933304,937651,1772898,3104683,1487600,732720,2642435,2438344,22590117,2682177,3200779,3449027
1031804,1035385,2122187,3346624,18991635,733690,2289650,2026091,25157952,2391403,3928327,3585327
1965365,1297585,3932166,7111590,264797,516006,1355400,1139377,24146456,1372161,1411807,1249951
2342339,1493903,4093636,8324959,28472153,895754,4461953,4362185,40259797,1540130,3355037,2824917
23723915,1144861,3222541,6312748,19342038,1005137,5591455,5291402,24964575,2232358,1949408,1651845
1074197,1162424,2223851,4334062,300488,626147,1267279,1259481,21635583,6968511,1574101,1797795
20751872,1363185,3808206,7171926,22517421,572746,1246350,1300171,26119308,1481744,1303795,3410569
371625,881584,1222093,1493244,19636360,2120431,16166260,4743542,23494054,1352885,1126582,1572154
454784,858411,1469051,2181603,35726209,1205426,1828750,1753402,41494780,4735518,4031978,5832936
1189850,1153738,3117350,5492037,22146707,1307353,3217694,2969897,29902547,4674943,3293382,4491975
334668,992275,987774,1637508,18286123,1539635,2985597,2642513,16948462,1148043,1030109,1404191
19782402,771859,813959,1796034,1951181,1590505,4246457,3962824,27491034,1671199,1129229,1666115
20547750,722049,679581,1643827,23687268,1372121,3955361,3962773,17436867,1240149,1875009,2528501
