neo4j_cypher_p_100,neo4j_gremlin_p_100,titan_bdb_untyped_p_100,titan_bdb_typed_p_100,neo4j_cypher_p_1K,neo4j_gremlin_p_1K,titan_bdb_untyped_p_1K,titan_bdb_typed_p_1K,neo4j_cypher_p_10K,neo4j_gremlin_p_10K,titan_bdb_untyped_p_10K,titan_bdb_typed_p_10K
37911262,1127615,1996273,3281524,57209040,440844,799975,877866,45674083,1052605,4422361,4241064
56831899,12412807,7442286,8580027,49593560,1128072,1956545,1890200,38129400,652450,1202964,17732184
45186600,14472741,4008767,3731909,59021536,1589089,3806911,3544923,60670411,4926264,17725133,16071723
38184766,956022,1934369,1626145,48937707,1386412,2954953,2580962,43781455,3571483,7657707,6681693
42371497,1635348,3901194,3609477,49019633,1912138,3455499,3003428,64050312,12236496,44036532,39346959
43582429,487687,1076065,1188746,60368600,3047577,6514918,17732676,51189047,13150020,27213524,23872446
37972696,650430,1466091,1365318,56053849,3468738,11624688,11836091,51057899,1224220,3326214,2979529
39958529,852462,2160608,2137620,50483807,1676979,4116043,4055153,50040703,26367782,30243130,26492706
40802034,995610,2423096,2386311,47589976,1767683,3965390,3581308,39259266,579724,1109296,965754
53013077,1174599,2610705,2316969,59005167,2080988,4479973,3623150,40168757,1834247,5354430,4431723
39632576,1220548,2524922,2102058,58664552,1557093,3895172,3250034,51936127,1305707,3913305,3132982
41999041,2021184,27121061,3943746,59610888,2285495,5651772,6847979,48093033,5934947,31292393,14664058
42862647,801643,2091761,1460333,53695183,17800561,6625197,9772393,43120359,758598,1915990,1548307
53482907,4324062,11376397,9397918,51442761,1620119,3381536,3506614,38411048,919004,2802371,2143471
39048985,1111659,2294960,2021142,82324078,18918742,41935852,26208701,43233930,308875,554094,379443
44415917,1612386,3522583,3483356,57668257,1423085,2608073,3028953,68200733,10055338,28982551,42039216
51696018,859654,1858634,1910726,63482003,2454211,4263606,3045669,43916588,770327,1804067,1674885
40552308,1452557,3228352,2828164,55693184,1112918,1887394,1870688,63000231,24509463,42885016,38643113
43842394,643808,1640795,1819100,58715964,1517501,2610546,2297726,41838841,3144447,8558748,7681512
47931649,1216132,3133724,3012046,54846640,1496457,3264031,2953432,75308800,8576505,26020137,23285014
42467186,1765119,3719377,3340771,47276162,518303,993370,1029717,39504089,2129608,7720811,6821116
55486702,1590317,3852999,3724507,58670806,7536378,8323990,7483974,46428029,2752578,5415648,4555599
65313520,1028607,2037328,1837928,50974954,2549084,4048651,3261538,43790144,2455578,20818978,5874419
42843483,948832,1679519,1603557,55494955,2690117,8432695,20176308,52818841,1780740,5812050,5025891
45554441,1686927,3581249,12658104,55334005,3618219,8703222,12332073,70909883,30236577,75439310,87187549
38630281,1521598,2447297,2238120,43018630,1068043,2004860,2036839,46325400,5533625,11957320,10546047
53075406,1677510,4104631,4075125,61228096,1667585,4396364,3982310,39531835,940470,1599245,1442494
57722283,3917041,10682966,9850507,54252379,1231158,2887163,2599389,74340243,24528027,36417395,32568702
37997879,741979,1193733,1244890,53345667,1624093,4842301,4502467,58181364,9714540,38797955,20620241
39669518,1956004,3410317,3920004,50576968,967945,2155419,1920803,46654011,8922283,35296384,31082828
51217474,1619908,3336826,2984027,51234873,2014598,3388135,2827129,43549692,727677,1771068,1650634
38636664,1092171,1994375,1831601,50554047,745085,2148442,2289306,48463499,941196,3190167,2979040
38393457,735248,1555668,1476135,49228091,714442,1701486,1203961,41551298,699668,1468675,17917041
44360276,991917,16675657,1952886,59706620,1465004,2454074,2047989,43930107,3878685,14015389,12276589
37502849,725000,1771966,1224864,49921825,2498321,8105863,7903072,41018494,862519,2627189,2355281
38904238,1011168,1785307,1336683,51411273,1733669,3919956,3380076,55834409,7133092,19247893,16012784
39039571,954260,2170743,1595844,51959054,1414970,3538069,3868856,43151511,849769,1038395,1010934
52230845,604829,1597681,1617334,61088189,1696427,3031669,4033456,42164026,2668130,6544833,6229721
37156599,480140,770547,787479,57207688,1342327,3472402,4179636,48956060,4140348,11983117,10860038
38027966,747145,1824595,1510056,51741213,1141611,2492974,2211342,37952482,690600,1126197,1069921
46653127,1933401,4448166,4028504,60195979,997010,1618207,1339617,48351888,1046203,2741700,2655451
37079153,532641,1203920,818192,46743594,1020890,1807847,1507622,39049487,1109055,4348970,3955614
43740637,1657419,4405210,3565638,44316573,1218461,3370963,3073714,77981492,16936040,69711956,46171886
37446636,564244,1243213,1111243,51038096,1954332,6375783,6035928,39984048,2491949,7139415,6143812
43674853,673395,1556651,1490351,56873606,1811727,3979282,3378140,998554209,3164310844,14501493574,13113202493
39340736,580929,1394291,1215789,47537837,1235888,3929704,3162121,54598065,11239189,26282518,22991369
42106154,1388631,2871994,4427471,48526633,992743,827100,601890,42939598,3236345,7284037,6216390
38799274,861164,1911680,1777492,45415375,957932,2099448,1408124,45820557,3933402,11147371,10052089
53727971,846412,1934301,1475088,55281135,9408948,3516900,2584136,98594138,2089002,2980950,2552785
39506038,655960,1520316,1556568,43165756,1482550,2355482,1397502,47696313,9692090,14310112,23221590
47413201,2926714,5767054,5252137,63598763,5496824,7712467,6731813,40080411,1478714,3820142,3509555
55081279,8323055,6825804,7565792,42829047,1500005,2505746,16095741,37771237,882540,2225160,1994416
38476492,944576,1998214,1746533,55272935,4609055,8940573,8888884,56664869,4036638,12942899,11417169
59223148,3948268,10759993,22180838,51554311,1511174,3305422,2798688,39845614,1034923,2619207,2326222
47146019,2065230,4337021,3804867,50556450,1303590,3527052,2968895,44849501,6767055,28162674,25320965
46132345,2080977,5454278,4716754,79337008,32812917,52605743,24517394,48013852,10110044,53799276,36345436
39043201,903298,1949781,1774139,50009960,2484973,4780182,4170863,53025406,2114138,4546230,3379003
40123684,1051301,2810711,2268388,56070127,1079301,2059527,1621972,58631218,15668456,40326629,22670021
46444667,1102566,2594044,2484270,55769402,2101943,4310694,3834234,44301150,2539299,7809495,6729001
48403507,2907223,20854481,6270782,54389951,568193,951331,847601,50374656,5853938,18511075,15683024
38279612,700209,1484121,1237506,52251221,1051036,1976592,1577927,53376639,2439290,6985815,9592911
42015420,832564,1754793,1414412,78478564,2328199,7647525,7710097,51903648,5083063,20297815,32305865
56152280,2415143,7334353,6650595,46058621,818073,1369448,1334126,41126265,2298527,4777756,4324791
36416759,587234,1102822,975910,53282317,1104872,2147162,1872611,52187480,5609032,15821830,13461900
37851222,872798,1849605,1653365,47464583,904296,862993,757559,52406043,1574453,3826721,3369388
43921362,1269339,2988252,2115725,43551309,502326,902862,780702,40114927,1764439,7630762,12218739
38855523,1494997,1874015,1674423,50091091,1485120,1782254,2270654,50757309,5442500,29897630,15546565
37380341,697365,1515964,1194167,60162682,3251219,9221269,8494657,39543518,2519465,8014449,7053035
43163617,1020353,2513170,2530612,51086380,2148814,2934761,3151217,76773685,11154824,37994697,34175207
40748294,1241167,2792090,2310523,55165685,3281388,5557289,5005477,40219116,1952400,7274783,6342032
53766984,16264958,6788097,6376577,49109175,1110603,1820722,1492423,39906886,1375859,3522109,2751521
38602025,684162,2308595,2161625,55140642,2413329,5016055,19444530,42539131,3362516,11063020,9684286
46514676,1583952,6589779,6209213,55740894,2613348,5682715,5827235,38590395,464343,806134,694410
44973266,2154722,7812473,7575100,56960139,1776242,4750195,4602866,69897402,6906988,17997932,16804689
44519585,1732302,4841518,4440603,55890009,470376,919357,896313,86559446,28664367,100243386,92694867
42671544,612864,1668649,1743703,51542616,1079488,21030051,1430131,39762961,1380902,3838714,3433552
49253798,4132483,10878358,21835975,49643172,1446611,1776393,1506468,42060208,1054502,2520780,2275056
38799067,1085227,3245759,1970647,54148668,1916729,2258451,2065256,58019634,2912393,9005755,7944064
42200823,2287702,5572384,4689122,48661293,2554134,2943910,2756457,56403558,6297736,24097821,21549386
43594926,930838,1863590,1623710,50706379,2893912,3629924,3318963,42633396,5026998,9707628,8754974
40157195,1130850,2504649,2284587,47831685,904265,742171,713907,38427652,576765,1194907,1057353
41588108,1574113,14024196,3023273,53623692,3086534,4042223,3859225,49733012,1267077,2655803,2410888
40643742,535072,1459370,1097256,49397129,3151809,5665658,4995695,53695051,8234832,32037911,39780993
39977673,1651261,3496687,2601448,60465529,787540,1197126,1074748,80893000,42038862,96595004,72127669
50682136,6136981,7995555,7324308,68449529,14029218,34479766,32592370,43088031,3786436,13327420,12579778
38737595,1328573,3182655,2832641,49624579,972658,2477906,2853245,51988943,2848470,7911004,7760411
43600965,659081,1568581,1440563,58660005,1873748,5190269,8332955,115399125,25060575,111433243,111261378
36528319,796770,1258051,1207155,50019032,2391528,3031896,2988683,40463581,856881,1575929,1892744
36709260,475621,1417339,1634274,48985339,1285976,2258162,2280087,62163483,7480304,22128948,23519370
49465528,825809,2289599,2235283,48160350,1390798,3223035,2892339,43068085,506824,944902,854541
42951349,1782782,4669879,4917139,51855021,1109693,3118443,1562561,57024907,6074990,16726823,15532123
